date,top10,top10_pctile_3y,top10_pctile_10y
20160111,0.380267,0.067215,0.034156
20160112,0.380861,0.074074,0.036214
20160113,0.392002,0.122085,0.06749
20160114,0.378689,0.061728,0.031276
20160115,0.382125,0.079561,0.039506
20160118,0.381215,0.078189,0.038272
20160119,0.382673,0.083676,0.041564
20160120,0.379784,0.064472,0.033333
20160121,0.37321,0.045267,0.022222
20160122,0.380256,0.071331,0.035391
20160125,0.376108,0.05487,0.027572
20160126,0.366697,0.027435,0.012346
20160127,0.372368,0.043896,0.021399
20160128,0.388873,0.119342,0.061728
20160129,0.390178,0.128944,0.066255
20160201,0.38958,0.128944,0.065432
20160202,0.382743,0.093278,0.044444
20160203,0.39118,0.135802,0.07037
20160204,0.369635,0.032922,0.016461
20160205,0.391817,0.142661,0.073663
20160215,0.401467,0.174211,0.100412
20160216,0.38252,0.093278,0.044033
20160217,0.378999,0.069959,0.034156
20160218,0.369737,0.035665,0.017284
20160219,0.390014,0.137174,0.068724
20160222,0.366844,0.028807,0.013169
20160223,0.369628,0.034294,0.016872
20160224,0.360947,0.017833,0.00823
20160225,0.361242,0.019204,0.009053
20160226,0.370995,0.043896,0.020576
20160229,0.364935,0.024691,0.011111
20160301,0.386739,0.128944,0.060494
20160302,0.381673,0.101509,0.045267
20160303,0.389385,0.144033,0.069959
20160304,0.417441,0.281207,0.164609
20160307,0.393307,0.170096,0.083539
20160308,0.380997,0.097394,0.043621
20160309,0.396064,0.176955,0.090947
20160310,0.392649,0.170096,0.083128
20160311,0.400946,0.196159,0.106173
20160314,0.371968,0.053498,0.02428
20160315,0.40162,0.203018,0.109465
20160316,0.432484,0.381344,0.242387
20160317,0.386376,0.131687,0.060494
20160318,0.372267,0.05487,0.024691
20160321,0.394069,0.178326,0.088477
20160322,0.400897,0.201646,0.107819
20160323,0.409474,0.246914,0.137037
20160324,0.398441,0.193416,0.100412
20160325,0.402535,0.21262,0.116461
20160328,0.368556,0.035665,0.016049
20160329,0.385313,0.127572,0.058025
20160330,0.396647,0.187929,0.09465
20160331,0.382231,0.109739,0.04856
20160401,0.384307,0.119342,0.054321
20160405,0.359769,0.013717,0.006996
20160406,0.35261,0.009602,0.00535
20160407,0.360784,0.019204,0.008642
20160408,0.375893,0.076818,0.034156
20160411,0.357338,0.013717,0.006996
20160412,0.363125,0.026063,0.011111
20160413,0.35611,0.012346,0.006584
20160414,0.347596,0.005487,0.002881
20160415,0.337489,0.001372,0.000412
20160418,0.35239,0.012346,0.005761
20160419,0.364125,0.035665,0.014403
20160420,0.347869,0.00823,0.003704
20160421,0.404082,0.241427,0.126749
20160422,0.39498,0.201646,0.097119
20160425,0.376192,0.090535,0.038272
20160426,0.367741,0.050754,0.020165
20160427,0.371713,0.071331,0.029218
20160428,0.37657,0.096022,0.039918
20160429,0.393454,0.205761,0.095473
20160503,0.362099,0.032922,0.013169
20160504,0.365166,0.042524,0.016461
20160505,0.382435,0.137174,0.05679
20160506,0.362328,0.034294,0.01358
20160509,0.36401,0.039781,0.015638
20160510,0.401993,0.249657,0.125514
20160511,0.399767,0.238683,0.117284
20160512,0.407269,0.282579,0.146502
20160513,0.430947,0.423868,0.248148
20160516,0.421544,0.378601,0.206173
20160517,0.441662,0.471879,0.30535
20160518,0.417136,0.344307,0.182716
20160519,0.463065,0.631001,0.450206
20160520,0.472558,0.687243,0.514403
20160523,0.434089,0.438957,0.265021
20160524,0.437183,0.44856,0.279012
20160525,0.441397,0.469136,0.302058
20160526,0.43352,0.437586,0.263786
20160527,0.451978,0.550069,0.372016
20160530,0.438981,0.459534,0.289712
20160531,0.395949,0.22085,0.103292
20160601,0.417674,0.348422,0.182716
20160602,0.404649,0.264746,0.133333
20160603,0.414766,0.329218,0.169136
20160606,0.405532,0.271605,0.138272
20160607,0.41935,0.37037,0.193827
20160608,0.429441,0.418381,0.239506
20160613,0.409296,0.297668,0.150206
20160614,0.435587,0.451303,0.272428
20160615,0.424718,0.40192,0.220165
20160616,0.444606,0.506173,0.326337
20160617,0.422141,0.396433,0.211523
20160620,0.408756,0.293553,0.14856
20160621,0.414908,0.334705,0.171193
20160622,0.409751,0.303155,0.152675
20160623,0.400734,0.24417,0.11893
20160624,0.393399,0.21262,0.096296
20160627,0.387854,0.175583,0.07572
20160628,0.374356,0.089163,0.035391
20160629,0.385359,0.163237,0.068313
20160630,0.394623,0.22085,0.100823
20160701,0.382612,0.144033,0.059259
20160704,0.367667,0.056241,0.021811
20160705,0.373994,0.090535,0.035802
20160706,0.389003,0.187929,0.082305
20160707,0.389272,0.190672,0.083539
20160708,0.392649,0.22085,0.097531
20160711,0.389312,0.193416,0.084362
20160712,0.373211,0.089163,0.035391
20160713,0.377594,0.109739,0.044856
20160714,0.38019,0.124829,0.051029
20160715,0.374445,0.09465,0.037449
20160718,0.385141,0.168724,0.069547
20160719,0.39717,0.248285,0.113169
20160720,0.389187,0.196159,0.084774
20160721,0.383517,0.15775,0.064609
20160722,0.39891,0.263374,0.119753
20160725,0.40305,0.288066,0.135802
20160726,0.376661,0.109739,0.044033
20160727,0.346855,0.006859,0.003292
20160728,0.379761,0.124829,0.051029
20160729,0.397871,0.264746,0.119342
20160801,0.36752,0.057613,0.022222
20160802,0.412631,0.358025,0.17037
20160803,0.412559,0.356653,0.169959
20160804,0.430479,0.473251,0.253909
20160805,0.437143,0.502058,0.286008
20160808,0.414889,0.377229,0.179424
20160809,0.409619,0.340192,0.160494
20160810,0.422854,0.445816,0.222222
20160811,0.437595,0.510288,0.290123
20160812,0.468829,0.718793,0.493004
20160815,0.446773,0.573388,0.347325
20160816,0.455501,0.632373,0.403292
20160817,0.440397,0.526749,0.307819
20160818,0.443147,0.545953,0.321811
20160819,0.44351,0.550069,0.325103
20160822,0.422729,0.444444,0.221811
20160823,0.431252,0.486968,0.260905
20160824,0.42746,0.462277,0.238272
20160825,0.420217,0.427984,0.20823
20160826,0.413486,0.368999,0.17572
20160829,0.40714,0.323731,0.153909
20160830,0.403543,0.297668,0.139095
20160831,0.434816,0.508916,0.278601
20160901,0.41664,0.40192,0.189712
20160902,0.417621,0.407407,0.195473
20160905,0.426025,0.465021,0.234979
20160906,0.405458,0.310014,0.147325
20160907,0.382816,0.161866,0.064609
20160908,0.401281,0.286694,0.130864
20160909,0.383978,0.167353,0.068313
20160912,0.37281,0.090535,0.035391
20160913,0.430708,0.500686,0.260905
20160914,0.428668,0.485597,0.248148
20160919,0.399514,0.277092,0.125926
20160920,0.429275,0.492455,0.252675
20160921,0.417832,0.419753,0.199588
20160922,0.41638,0.404664,0.190123
20160923,0.421221,0.454047,0.21893
20160926,0.372667,0.090535,0.035391
20160927,0.388555,0.20439,0.086008
20160928,0.418189,0.429355,0.203704
20160929,0.397257,0.266118,0.117695
20160930,0.38958,0.222222,0.092593
20161010,0.348229,0.010974,0.004938
20161011,0.384674,0.176955,0.072016
20161012,0.38515,0.185185,0.074486
20161013,0.382177,0.156379,0.06214
20161014,0.398098,0.282579,0.125103
20161017,0.368061,0.0631,0.023868
20161018,0.392749,0.253772,0.106996
20161019,0.402198,0.312757,0.141975
20161020,0.392555,0.251029,0.105761
20161021,0.398888,0.290809,0.127572
20161024,0.41908,0.45679,0.213992
20161025,0.399857,0.300412,0.133333
20161026,0.393778,0.262003,0.111934
20161027,0.407486,0.359396,0.165021
20161028,0.415499,0.423868,0.195062
20161031,0.404015,0.329218,0.148971
20161101,0.405539,0.344307,0.157613
20161102,0.421359,0.485597,0.228395
20161103,0.451083,0.665295,0.384774
20161104,0.426151,0.510288,0.248148
20161107,0.415087,0.422497,0.193827
20161108,0.413067,0.403292,0.184362
20161109,0.414609,0.41701,0.190947
20161110,0.413788,0.412894,0.189712
20161111,0.434569,0.567901,0.293827
20161114,0.430012,0.540466,0.27037
20161115,0.406184,0.349794,0.159671
20161116,0.38587,0.200274,0.079835
20161117,0.398143,0.290809,0.127572
20161118,0.407806,0.368999,0.167901
20161121,0.412233,0.400549,0.182716
20161122,0.402387,0.322359,0.145267
20161123,0.399906,0.305898,0.134979
20161124,0.414222,0.42524,0.193416
20161125,0.405004,0.344307,0.155556
20161128,0.462922,0.761317,0.47284
20161129,0.465553,0.772291,0.485597
20161130,0.461209,0.750343,0.462551
20161201,0.483914,0.838134,0.606996
20161202,0.451978,0.689986,0.397942
20161205,0.499325,0.875171,0.704938
20161206,0.481569,0.831276,0.597942
20161207,0.451173,0.685871,0.393004
20161208,0.461399,0.754458,0.465432
20161209,0.478171,0.820302,0.572428
20161212,0.409312,0.38546,0.173663
20161213,0.448827,0.668038,0.379012
20161214,0.47663,0.817558,0.563374
20161215,0.468019,0.790123,0.507407
20161216,0.45864,0.731139,0.444444
20161219,0.449444,0.676269,0.383951
20161220,0.448966,0.670782,0.380658
20161221,0.450434,0.685871,0.390123
20161222,0.43714,0.591221,0.309053
20161223,0.438256,0.600823,0.315226
20161226,0.424845,0.525377,0.250617
20161227,0.447735,0.666667,0.376132
20161228,0.448621,0.670782,0.379835
20161229,0.442069,0.628258,0.339506
20161230,0.437914,0.600823,0.314403
20170103,0.412421,0.407407,0.185185
20170104,0.403429,0.331962,0.149383
20170105,0.420288,0.499314,0.22963
20170106,0.4173,0.465021,0.211934
20170109,0.420132,0.499314,0.228807
20170110,0.429666,0.558299,0.273663
20170111,0.423845,0.528121,0.247737
20170112,0.416094,0.454047,0.204527
20170113,0.40032,0.310014,0.136626
20170116,0.389324,0.224966,0.093416
20170117,0.403109,0.334705,0.149794
20170118,0.467546,0.796982,0.512757
20170119,0.459951,0.758573,0.461728
20170120,0.427385,0.550069,0.262963
20170123,0.430603,0.577503,0.282716
20170124,0.448005,0.688615,0.383128
20170125,0.46255,0.77915,0.482716
20170126,0.460639,0.76406,0.466667
20170203,0.464016,0.784636,0.489712
20170206,0.431658,0.585734,0.290535
20170207,0.431708,0.585734,0.290947
20170208,0.439435,0.62963,0.330864
20170209,0.421082,0.506173,0.235391
20170210,0.444221,0.66118,0.360082
20170213,0.436821,0.603567,0.313992
20170214,0.449027,0.69273,0.391358
20170215,0.431396,0.57476,0.288477
20170216,0.446035,0.674897,0.373251
20170217,0.446117,0.674897,0.373663
20170220,0.440038,0.625514,0.334568
20170221,0.404306,0.336077,0.154733
20170222,0.407725,0.37037,0.171193
20170223,0.399217,0.294925,0.131687
20170224,0.396386,0.27572,0.119753
20170227,0.389568,0.230453,0.095473
20170228,0.41494,0.440329,0.202058
20170301,0.419393,0.489712,0.228395
20170302,0.426222,0.537723,0.261317
20170303,0.421773,0.517147,0.244033
20170306,0.382729,0.167353,0.066255
20170307,0.393694,0.266118,0.112757
20170308,0.39928,0.301783,0.13251
20170309,0.408661,0.384088,0.174074
20170310,0.429131,0.558299,0.274486
20170313,0.416143,0.460905,0.207819
20170314,0.411195,0.406036,0.183951
20170315,0.431995,0.589849,0.294239
20170316,0.422462,0.524005,0.247325
20170317,0.414877,0.443073,0.199588
20170320,0.419117,0.496571,0.22716
20170321,0.435889,0.607682,0.310288
20170322,0.4187,0.493827,0.224691
20170323,0.41839,0.48834,0.221811
20170324,0.453655,0.73251,0.42428
20170327,0.439175,0.632373,0.331276
20170328,0.43964,0.636488,0.333333
20170329,0.435818,0.609053,0.310288
20170330,0.417388,0.477366,0.215226
20170331,0.461797,0.775034,0.483128
20170405,0.461775,0.773663,0.482716
20170406,0.473344,0.821674,0.554733
20170407,0.474282,0.825789,0.558436
20170410,0.458259,0.748971,0.453086
20170411,0.485404,0.846365,0.628807
20170412,0.523122,0.909465,0.834568
20170413,0.495403,0.865569,0.688477
20170414,0.48226,0.838134,0.6107
20170417,0.499887,0.875171,0.718519
20170418,0.508545,0.893004,0.774897
20170419,0.467552,0.794239,0.516461
20170420,0.50906,0.893004,0.778189
20170421,0.524678,0.910837,0.842798
20170424,0.467921,0.792867,0.516872
20170425,0.521871,0.906722,0.830041
20170426,0.554088,0.939643,0.923045
20170427,0.500914,0.869684,0.724691
20170428,0.522834,0.90535,0.833333
20170502,0.53404,0.916324,0.87572
20170503,0.537583,0.919067,0.884774
20170504,0.554072,0.938272,0.922634
20170505,0.53039,0.909465,0.863374
20170508,0.53289,0.912209,0.871605
20170509,0.493694,0.844993,0.67572
20170510,0.509016,0.879287,0.774074
20170511,0.465772,0.773663,0.495062
20170512,0.544021,0.921811,0.899588
20170515,0.549227,0.931413,0.9107
20170516,0.514491,0.880658,0.795062
20170517,0.512835,0.876543,0.783951
20170518,0.532502,0.908093,0.869136
20170519,0.535611,0.91358,0.880247
20170522,0.487892,0.825789,0.634156
20170523,0.491255,0.832647,0.658436
20170524,0.499405,0.847737,0.706584
20170525,0.548054,0.927298,0.907819
20170526,0.558874,0.942387,0.930864
20170531,0.529394,0.898491,0.858025
20170601,0.51286,0.869684,0.781893
20170602,0.483019,0.806584,0.602881
20170605,0.505896,0.857339,0.752675
20170606,0.51191,0.866941,0.779012
20170607,0.473375,0.784636,0.541152
20170608,0.495786,0.831276,0.68107
20170609,0.509427,0.865569,0.770782
20170612,0.498044,0.832647,0.696708
20170613,0.476447,0.784636,0.557613
20170614,0.494615,0.823045,0.672428
20170615,0.436697,0.613169,0.298354
20170616,0.481139,0.794239,0.591358
20170619,0.475104,0.780521,0.54856
20170620,0.479265,0.788752,0.577778
20170621,0.50218,0.844993,0.725514
20170622,0.511808,0.865569,0.778189
20170623,0.493556,0.817558,0.666667
20170626,0.52908,0.897119,0.85679
20170627,0.485238,0.796982,0.611523
20170628,0.511253,0.862826,0.776132
20170629,0.505665,0.849108,0.748148
20170630,0.488647,0.802469,0.63251
20170703,0.487351,0.799726,0.624691
20170704,0.501012,0.835391,0.714815
20170705,0.483806,0.78738,0.600412
20170706,0.476461,0.765432,0.555144
20170707,0.46849,0.746228,0.50535
20170710,0.468615,0.746228,0.506584
20170711,0.49869,0.825789,0.699177
20170712,0.499206,0.82716,0.7
20170713,0.535917,0.910837,0.880658
20170714,0.516114,0.8738,0.800412
20170717,0.485119,0.783265,0.6107
20170718,0.526962,0.893004,0.846091
20170719,0.572528,0.950617,0.948148
20170720,0.543421,0.914952,0.897942
20170721,0.545501,0.919067,0.902469
20170724,0.539213,0.908093,0.887654
20170725,0.543451,0.91358,0.897531
20170726,0.566698,0.943759,0.941564
20170727,0.504927,0.831276,0.739506
20170728,0.52958,0.888889,0.855967
20170731,0.550537,0.928669,0.913169
20170801,0.540418,0.903978,0.889712
20170802,0.560571,0.939643,0.93251
20170803,0.5572,0.935528,0.927572
20170804,0.556351,0.934156,0.926337
20170807,0.561297,0.939643,0.933745
20170808,0.559915,0.9369,0.930453
20170809,0.556137,0.930041,0.925103
20170810,0.535501,0.888889,0.873663
20170811,0.548351,0.91358,0.904527
20170814,0.544755,0.90535,0.897119
20170815,0.536895,0.888889,0.876132
20170816,0.503114,0.807956,0.721399
20170817,0.502751,0.806584,0.720165
20170818,0.512171,0.835391,0.772428
20170821,0.508983,0.825789,0.760494
20170822,0.525876,0.864198,0.835802
20170823,0.524799,0.861454,0.82963
20170824,0.497195,0.777778,0.676955
20170825,0.532751,0.877915,0.862551
20170828,0.533804,0.879287,0.865432
20170829,0.501842,0.794239,0.711934
20170830,0.528252,0.865569,0.846091
20170831,0.519723,0.843621,0.805761
20170901,0.527955,0.864198,0.843621
20170904,0.496597,0.768176,0.672428
20170905,0.493795,0.759945,0.657202
20170906,0.50299,0.794239,0.717284
20170907,0.484799,0.73251,0.597942
20170908,0.490791,0.746228,0.63786
20170911,0.503013,0.794239,0.717695
20170912,0.521766,0.847737,0.81358
20170913,0.516873,0.835391,0.792181
20170914,0.499148,0.772291,0.687654
20170915,0.521145,0.846365,0.812346
20170918,0.510851,0.816187,0.762963
20170919,0.496612,0.758573,0.669959
20170920,0.497132,0.758573,0.671605
20170921,0.488448,0.731139,0.618519
20170922,0.47711,0.696845,0.549794
20170925,0.479375,0.702332,0.565844
20170926,0.48542,0.722908,0.600412
20170927,0.524451,0.853224,0.826749
20170928,0.502807,0.784636,0.716049
20170929,0.517227,0.832647,0.795885
20171009,0.517208,0.831276,0.795885
20171010,0.490492,0.728395,0.635391
20171011,0.474103,0.679012,0.528807
20171012,0.465668,0.648834,0.475309
20171013,0.468378,0.66118,0.495473
20171016,0.459958,0.621399,0.440741
20171017,0.485692,0.717421,0.604115
20171018,0.492395,0.736626,0.647737
20171019,0.482245,0.698217,0.584362
20171020,0.505861,0.796982,0.742798
20171023,0.495377,0.742112,0.664609
20171024,0.498112,0.757202,0.688477
20171025,0.48977,0.721536,0.632099
20171026,0.525841,0.857339,0.841152
20171027,0.505678,0.794239,0.742798
20171030,0.501071,0.769547,0.710288
20171031,0.534781,0.88203,0.875309
20171101,0.536119,0.887517,0.883539
20171102,0.510702,0.806584,0.769959
20171103,0.524101,0.847737,0.831687
20171106,0.541586,0.894376,0.897942
20171107,0.557611,0.932785,0.934156
20171108,0.544489,0.901235,0.904938
20171109,0.538067,0.886145,0.887654
20171110,0.545252,0.903978,0.907819
20171113,0.540071,0.886145,0.894239
20171114,0.537187,0.880658,0.885597
20171115,0.557005,0.930041,0.934568
20171116,0.565128,0.942387,0.947737
20171117,0.540436,0.884774,0.895473
20171120,0.575719,0.954733,0.957202
20171121,0.619549,0.972565,0.981893
20171122,0.623264,0.973937,0.982305
20171123,0.614292,0.96845,0.979424
20171124,0.62028,0.971193,0.981481
20171127,0.619022,0.96845,0.979835
20171128,0.592164,0.950617,0.967078
20171129,0.5948,0.953361,0.969136
20171130,0.595327,0.953361,0.969547
20171201,0.600274,0.957476,0.97284
20171204,0.561151,0.927298,0.940329
20171205,0.585896,0.949246,0.962551
20171206,0.584256,0.947874,0.961728
20171207,0.590213,0.949246,0.964609
20171208,0.571535,0.934156,0.951029
20171211,0.584854,0.947874,0.961317
20171212,0.585586,0.949246,0.961728
20171213,0.590438,0.953361,0.965021
20171214,0.576871,0.94513,0.955144
20171215,0.576877,0.946502,0.955144
20171218,0.57378,0.939643,0.951029
20171219,0.572929,0.939643,0.950206
20171220,0.573585,0.941015,0.950617
20171221,0.576036,0.947874,0.953086
20171222,0.567288,0.932785,0.944033
20171225,0.560509,0.923182,0.93251
20171226,0.550063,0.903978,0.911523
20171227,0.56714,0.935528,0.943621
20171228,0.570825,0.939643,0.946502
20171229,0.556635,0.916324,0.925514
20180102,0.586658,0.96845,0.961728
20180103,0.571699,0.943759,0.947325
20180104,0.575152,0.953361,0.950617
20180105,0.578162,0.964335,0.955556
20180108,0.593005,0.978052,0.96749
20180109,0.576133,0.961591,0.952263
20180110,0.580784,0.96845,0.956379
20180111,0.579503,0.967078,0.955967
20180112,0.570889,0.941015,0.943621
20180115,0.586606,0.975309,0.960905
20180116,0.613243,0.990398,0.978601
20180117,0.620137,0.994513,0.981481
20180118,0.62696,0.997257,0.984362
20180119,0.634141,0.997257,0.986008
20180122,0.602829,0.983539,0.972016
20180123,0.63769,0.997257,0.988477
20180124,0.616851,0.986283,0.978189
20180125,0.578143,0.954733,0.950617
20180126,0.60776,0.982167,0.973663
20180129,0.6155,0.984911,0.976955
20180130,0.61633,0.984911,0.977366
20180131,0.561671,0.917695,0.92716
20180201,0.571,0.930041,0.939095
20180202,0.597329,0.973937,0.965432
20180205,0.673636,0.997257,0.997942
20180206,0.640082,0.995885,0.988889
20180207,0.658219,0.995885,0.99465
20180208,0.663867,0.995885,0.996708
20180209,0.645086,0.993141,0.99177
20180212,0.613922,0.973937,0.973663
20180213,0.620975,0.984911,0.978601
20180214,0.622568,0.984911,0.978601
20180222,0.627022,0.987654,0.981481
20180223,0.609408,0.967078,0.969959
20180226,0.589289,0.950617,0.953909
20180227,0.582526,0.941015,0.948971
20180228,0.57634,0.931413,0.941564
20180301,0.565552,0.903978,0.926749
20180302,0.554055,0.879287,0.903704
20180305,0.567014,0.90535,0.927984
20180306,0.56399,0.899863,0.923457
20180307,0.555669,0.879287,0.906996
20180308,0.53699,0.84225,0.860494
20180309,0.514807,0.781893,0.768313
20180312,0.524042,0.802469,0.807407
20180313,0.503752,0.746228,0.709877
20180314,0.528997,0.817558,0.832922
20180315,0.514453,0.777778,0.765432
20180316,0.535355,0.832647,0.855967
20180319,0.5308,0.821674,0.839095
20180320,0.501005,0.725652,0.693004
20180321,0.502593,0.73251,0.702469
20180322,0.511571,0.765432,0.753498
20180323,0.503445,0.740741,0.708642
20180326,0.536965,0.840878,0.862963
20180327,0.515573,0.777778,0.772428
20180328,0.524735,0.801097,0.815638
20180329,0.537433,0.843621,0.865844
20180330,0.492674,0.684499,0.638272
20180402,0.492843,0.685871,0.639095
20180403,0.490445,0.674897,0.624691
20180404,0.488719,0.670782,0.612346
20180409,0.488469,0.668038,0.610288
20180410,0.494329,0.691358,0.651029
20180411,0.486331,0.662551,0.598765
20180412,0.471554,0.621399,0.511111
20180413,0.483799,0.652949,0.580658
20180416,0.522919,0.79561,0.808642
20180417,0.528494,0.814815,0.839506
20180418,0.548978,0.871056,0.897942
20180419,0.555201,0.879287,0.912346
20180420,0.53302,0.824417,0.855144
20180423,0.546958,0.866941,0.895885
20180424,0.549953,0.872428,0.901646
20180425,0.515506,0.775034,0.77572
20180426,0.536526,0.836763,0.868313
20180427,0.558706,0.890261,0.920988
20180502,0.51826,0.783265,0.788889
20180503,0.514304,0.769547,0.769959
20180504,0.506445,0.748971,0.734979
20180507,0.497203,0.706447,0.66749
20180508,0.503866,0.737997,0.717284
20180509,0.472063,0.620027,0.51358
20180510,0.472162,0.620027,0.51358
20180511,0.492318,0.681756,0.637037
20180514,0.526786,0.805213,0.830453
20180515,0.507516,0.747599,0.739095
20180516,0.498971,0.707819,0.68107
20180517,0.498981,0.707819,0.68107
20180518,0.497784,0.699588,0.671193
20180521,0.487679,0.657064,0.60535
20180522,0.480876,0.631001,0.569547
20180523,0.492184,0.673525,0.637037
20180524,0.491752,0.672154,0.635802
20180525,0.475533,0.615912,0.533333
20180528,0.485016,0.641975,0.590535
20180529,0.50505,0.739369,0.72716
20180530,0.483102,0.633745,0.579424
20180531,0.535882,0.832647,0.869136
20180601,0.510747,0.754458,0.758436
20180604,0.552579,0.8738,0.908642
20180605,0.539837,0.846365,0.880658
20180606,0.52602,0.799726,0.832099
20180607,0.529252,0.809328,0.846502
20180608,0.513893,0.759945,0.771605
20180611,0.545421,0.860082,0.895062
20180612,0.548636,0.865569,0.900412
20180613,0.546083,0.860082,0.895062
20180614,0.548876,0.865569,0.900823
20180615,0.510357,0.739369,0.756379
20180619,0.546241,0.858711,0.897119
20180620,0.525985,0.790123,0.831687
20180621,0.536917,0.828532,0.872428
20180622,0.546163,0.857339,0.896708
20180625,0.575117,0.921811,0.945267
20180626,0.567403,0.908093,0.937037
20180627,0.573496,0.917695,0.944444
20180628,0.563408,0.895748,0.931276
20180629,0.523151,0.768176,0.815226
20180702,0.540152,0.834019,0.882716
20180703,0.564498,0.898491,0.933745
20180704,0.54309,0.839506,0.888889
20180705,0.543552,0.843621,0.890535
20180706,0.542313,0.839506,0.887243
20180709,0.549001,0.866941,0.903292
20180710,0.537617,0.82716,0.873251
20180711,0.522377,0.761317,0.810288
20180712,0.542312,0.838134,0.88642
20180713,0.549071,0.866941,0.903292
20180716,0.550728,0.872428,0.90823
20180717,0.543718,0.84225,0.890123
20180718,0.528392,0.780521,0.840741
20180719,0.534941,0.801097,0.860082
20180720,0.570784,0.91358,0.939918
20180723,0.561522,0.897119,0.928807
20180724,0.551217,0.869684,0.90823
20180725,0.520899,0.743484,0.801235
20180726,0.50332,0.685871,0.711934
20180727,0.494426,0.639232,0.653086
20180730,0.502008,0.674897,0.70535
20180731,0.533959,0.792867,0.855967
20180801,0.532455,0.784636,0.851029
20180802,0.519939,0.739369,0.797119
20180803,0.561019,0.893004,0.926337
20180806,0.551331,0.868313,0.909053
20180807,0.550969,0.865569,0.906996
20180808,0.537122,0.807956,0.868313
20180809,0.527807,0.762689,0.833333
20180810,0.525218,0.753086,0.821399
20180813,0.541778,0.824417,0.884362
20180814,0.539644,0.814815,0.87572
20180815,0.535842,0.792867,0.864198
20180816,0.554639,0.8738,0.917284
20180817,0.55135,0.866941,0.911111
20180820,0.560789,0.891632,0.927572
20180821,0.57616,0.934156,0.950206
20180822,0.548062,0.843621,0.899588
20180823,0.569707,0.910837,0.939918
20180824,0.562921,0.895748,0.931687
20180827,0.565975,0.902606,0.936214
20180828,0.5549,0.866941,0.918107
20180829,0.547151,0.835391,0.899177
20180830,0.546256,0.832647,0.897531
20180831,0.573164,0.921811,0.945267
20180903,0.546115,0.82716,0.894239
20180904,0.550953,0.851852,0.90823
20180905,0.548696,0.838134,0.900823
20180906,0.568876,0.908093,0.940329
20180907,0.570673,0.909465,0.941152
20180910,0.557447,0.872428,0.923045
20180911,0.558303,0.8738,0.924691
20180912,0.56858,0.90535,0.941152
20180913,0.577957,0.938272,0.954321
20180914,0.560815,0.879287,0.927984
20180917,0.526424,0.72428,0.826337
20180918,0.553342,0.849108,0.914403
20180919,0.548391,0.824417,0.9
20180920,0.540117,0.784636,0.876543
20180921,0.566829,0.897119,0.939506
20180925,0.558307,0.868313,0.926337
20180926,0.57986,0.942387,0.959259
20180927,0.539495,0.775034,0.873663
20180928,0.568949,0.903978,0.944856
20181008,0.575244,0.925926,0.953498
20181009,0.569915,0.903978,0.945679
20181010,0.573514,0.919067,0.951852
20181011,0.517411,0.676269,0.786008
20181012,0.524112,0.695473,0.813992
20181015,0.54731,0.809328,0.900412
20181016,0.539919,0.770919,0.876955
20181017,0.560279,0.865569,0.930864
20181018,0.548646,0.814815,0.903704
20181019,0.579181,0.939643,0.963374
20181022,0.565927,0.884774,0.941564
20181023,0.583462,0.94513,0.966255
20181024,0.600829,0.965706,0.97572
20181025,0.574236,0.917695,0.955967
20181026,0.572087,0.906722,0.952263
20181029,0.596746,0.961591,0.974486
20181030,0.592832,0.956104,0.972428
20181031,0.546153,0.78738,0.897119
20181101,0.544033,0.776406,0.891358
20181102,0.551106,0.820302,0.913169
20181105,0.502145,0.589849,0.706173
20181106,0.50771,0.615912,0.740329
20181107,0.512427,0.635117,0.762551
20181108,0.503727,0.599451,0.716872
20181109,0.5285,0.698217,0.840741
20181112,0.479534,0.491084,0.558848
20181113,0.455573,0.433471,0.40823
20181114,0.454927,0.430727,0.40535
20181115,0.444975,0.407407,0.344444
20181116,0.466033,0.455418,0.474486
20181119,0.477851,0.485597,0.548971
20181120,0.473156,0.470508,0.51893
20181121,0.488305,0.51989,0.613992
20181122,0.472389,0.466392,0.514815
20181123,0.449976,0.414266,0.376132
20181126,0.48385,0.502058,0.585597
20181127,0.494501,0.547325,0.658025
20181128,0.482088,0.491084,0.577778
20181129,0.481597,0.489712,0.57572
20181130,0.489009,0.524005,0.620988
20181203,0.504933,0.602195,0.730041
20181204,0.474928,0.466392,0.530864
20181205,0.484103,0.499314,0.588477
20181206,0.508051,0.613169,0.747325
20181207,0.493555,0.536351,0.652675
20181210,0.494322,0.540466,0.657613
20181211,0.483393,0.48834,0.583951
20181212,0.490375,0.51989,0.631687
20181213,0.505055,0.602195,0.731276
20181214,0.479996,0.471879,0.564609
20181217,0.487833,0.506173,0.612346
20181218,0.488078,0.507545,0.613992
20181219,0.515998,0.646091,0.784774
20181220,0.535378,0.722908,0.865844
20181221,0.543186,0.766804,0.891358
20181224,0.508419,0.609053,0.748971
20181225,0.488635,0.506173,0.617695
20181226,0.512903,0.632373,0.767901
20181227,0.511211,0.620027,0.760494
20181228,0.529616,0.702332,0.846091
20190102,0.549099,0.809328,0.9107
20190103,0.533371,0.710562,0.857613
20190104,0.527126,0.683128,0.833745
20190107,0.502312,0.567901,0.709053
20190108,0.512702,0.622771,0.765844
20190109,0.509102,0.604938,0.752675
20190110,0.528464,0.688615,0.841152
20190111,0.509303,0.603567,0.752675
20190114,0.51411,0.626886,0.774074
